영화코드,영화제목,장르,상영시간,등급,개봉일,리뷰1,리뷰2,리뷰3,리뷰4,리뷰5,감성점수,전체리뷰,정제단어문장,최종키워드
22023800,봄 이야기,드라마,107 분,15세이상관람가,2022.05.01,우연과 오해를 중심으로 등장 인물들간의 일상적인 대화나 소소한 다툼이 이어지며 잔잔하지만 지루하지 않게 흘러간다.,오해는 눈 녹듯 풀리기도 하는 것,작은 우연들이 겹쳐 만들어낸 소소한 에피소드 ㅎㅎ,에릭 로메르의 영화는 뭔가가 있다,에릭 로메르의 영화는 자꾸 나를 돌아보게 만든다. 수없이 만들어낸 고지식한 철학 속에서 나는 얼마나 내 자신에게 솔직했을까?,63.684000000000005,우연과 오해를 중심으로 등장 인물들간의 일상적인 대화나 소소한 다툼이 이어지며 잔잔하지만 지루하지 않게 흘러간다. 오해는 눈 녹듯 풀리기도 하는 것 작은 우연들이 겹쳐 만들어낸 소소한 에피소드 ㅎㅎ 에릭 로메르의 영화는 뭔가가 있다 에릭 로메르의 영화는 자꾸 나를 돌아보게 만든다. 수없이 만들어낸 고지식한 철학 속에서 나는 얼마나 내 자신에게 솔직했을까?,만들다 내다 고지식하다 등장 인물 간의 일상 대화 인물 간의 일상 메르 영화 인물 간의 만들다 내다 소소하다 대화 소소하다 우연 오해 영화 뭔가,"간의, 인물, 소소하다, 대화, 일상"
22024100,겨울 이야기,드라마,114 분,15세이상관람가,2022.05.01,로메르의 다른 사계절 영화들과 조금은 그 결이 달라 낯설었던영화.,기적이 일어나고 낭만과 행복으로  마무리되기까지의 지난한 과정,4계절 시리즈 중에서는 제일 아쉬우면서도 어떤 면에서는 그 기적같은 우연을 믿는 캐릭터가 공감가기도 한다,내 인생을 찾아가는 것에 대한 기쁨의 눈물.,Lchhflyfgflh,65.728,로메르의 다른 사계절 영화들과 조금은 그 결이 달라 낯설었던영화. 기적이 일어나고 낭만과 행복으로  마무리되기까지의 지난한 과정 4계절 시리즈 중에서는 제일 아쉬우면서도 어떤 면에서는 그 기적같은 우연을 믿는 캐릭터가 공감가기도 한다 내 인생을 찾아가는 것에 대한 기쁨의 눈물. Lchhflyfgflh,낭만 행복 일어나고 낭만 사계절 영화 영화 조금 지난 과정 영화 낭만 하다 인생 눈물 기적 일어나고,"낭만, 일어나고, 사계절, 지난, 기적"
22024500,윤시내가 사라졌다,드라마,107 분,12세이상관람가,2022.06.08,너무 너무 좋았어요,참신한 아이디어를 조합해낸 이야기와 최적의 인물구성의 힘이 좋은 인디 매력발산 불끈! 주제의 클라이막스가 승화되는 지점에서 좀 더 세련된 구성이 부족해서 살짝 임팩트 저조의 아쉬움,신구세대를 동시공략하는 인디작품만의 기발함과 패기는 무난하지만 최신 트렌드 요소와 주제의식 사이의 찰진 조화 지점의 표현은 아쉬윘는듯. 주조연 내공배우님들 만나는 반가움은 덤.,가짜에게도 진심이 있다.,좋은 영화 감사합니다,57.492,너무 너무 좋았어요 참신한 아이디어를 조합해낸 이야기와 최적의 인물구성의 힘이 좋은 인디 매력발산 불끈! 주제의 클라이막스가 승화되는 지점에서 좀 더 세련된 구성이 부족해서 살짝 임팩트 저조의 아쉬움 신구세대를 동시공략하는 인디작품만의 기발함과 패기는 무난하지만 최신 트렌드 요소와 주제의식 사이의 찰진 조화 지점의 표현은 아쉬윘는듯. 주조연 내공배우님들 만나는 반가움은 덤. 가짜에게도 진심이 있다. 좋은 영화 감사합니다,이다 작품 기발하다 인물 구성 최적 인물 구성 요소 주제 의식 인물 구성 공략 이다 작품 이다 작품 주제 크다 막스 주제 의식 사이 임팩트 저조,"구성, 주제, 인물, 의식, 작품"
22024600,[유료시사] 배드 가이즈,"범죄, 애니메이션, 액션",100 분,전체관람가,2022.05.04,심금을 ㅇ ㄹ리는 긋띵작,나름 재미있었음. 5학년 아이도 재미있다고 잘 봤다네요,나쁘진 않았지만 너무 빠른 전개로 정신이 없다. 정신이 없으니 몰입할 타이밍을 주지 않는다.,너무 재밌었어요 추천해요,좋았어요~ 좋았어요~,49.584,심금을 ㅇ ㄹ리는 긋띵작 나름 재미있었음. 5학년 아이도 재미있다고 잘 봤다네요 나쁘진 않았지만 너무 빠른 전개로 정신이 없다. 정신이 없으니 몰입할 타이밍을 주지 않는다. 너무 재밌었어요 추천해요 좋았어요~ 좋았어요~,전개 정신 학년 아이 타이밍 주지 정신 없다 정신 없다 없다 정신 빠르다 재밌다 없다 몰입 하다 않다,"정신, 없다, 주지, 타이밍, 학년"
22024700,큐어,공포(호러),111 분,15세이상관람가,2024.07.17(재개봉),시대를 타지않는 클래식,2024/08/04,구로사와 기요시만이 만들 수 있는 스릴러,음울하고 난해한 이야기,이런 차원의 소름은 처음,51.08,시대를 타지않는 클래식 2024/08/04 구로사와 기요시만이 만들 수 있는 스릴러 음울하고 난해한 이야기 이런 차원의 소름은 처음,로사 요시 스릴러 음울하다 이렇다 차원 차원 소름 요시 만들다 로사 클래식 소름 처음 스릴러 음울하다 난해하다,"음울하다, 차원, 요시, 로사, 소름"
22024800,몬스터 싱어: 매직 인 파리,"뮤지컬, 애니메이션, 어드벤처",90 분,전체관람가,2022.05.26,음악이너무좋아서계속즐겨듣기하고있어요,언제끝나나 기다림ㅎ지루해요,"멋진 파리의 전경을 담은, 프랑스 애니메이션다운 개성을 담아냈어요.",아이들과함께 재밌게 봤어요~!,아들과 재미있게 봤어요,44.678,"음악이너무좋아서계속즐겨듣기하고있어요 언제끝나나 기다림ㅎ지루해요 멋진 파리의 전경을 담은, 프랑스 애니메이션다운 개성을 담아냈어요. 아이들과함께 재밌게 봤어요~! 아들과 재미있게 봤어요",프랑스 애니메이션 다운 애니메이션 다운 개성 파리 전경 개성 담다 내다 전경 애니메이션 다운 담다 프랑스 전경 담다 개성 멋지다 파리,"전경, 다운, 개성, 담다, 파리"
22024900,허셀프,드라마,98 분,15세이상관람가,2022.05.12,너무 안타까웠음ㅠ연기를 그만큼 잘했다...남자가 쓰레기..,'메헬'이라는 좋은 단어를 배워 가네요. 도움을 줌으로써 도음을 받는다...대충 결말을 알겠다고 생각할 때 반전이 나오지만 그래도 희망으로 끝나서 좋았습니다.,엄마는 위대해서 점수줌 한부모가정은 어디나 힘들다.,분위기나 모든것이 참 좋았던영화,산드라 .. 꽃길만 걸으시길 보는 내내 안타까움 ㅠㅠ,32.602,너무 안타까웠음ㅠ연기를 그만큼 잘했다...남자가 쓰레기.. '메헬'이라는 좋은 단어를 배워 가네요. 도움을 줌으로써 도음을 받는다...대충 결말을 알겠다고 생각할 때 반전이 나오지만 그래도 희망으로 끝나서 좋았습니다. 엄마는 위대해서 점수줌 한부모가정은 어디나 힘들다. 분위기나 모든것이 참 좋았던영화 산드라 .. 꽃길만 걸으시길 보는 내내 안타까움 ㅠㅠ,도움 한부모 가정은 어디 도음 걸다 보다 점수 한부모 가정은 가다 도움 희망 생각 하다 반전 반전 나오다,"한부모, 도움, 가정은, 반전, 도음"
22025000,잭 인 더 박스,"공포(호러), 스릴러",88 분,15세이상관람가,2022.05.12,긴장감 대박  마지막 호쾌한 복수^^,굿굿 재밌게 봤어요,사물에 대한 흥미는유발하나 만듦새가 부족,즐겁게영화감상하였습닏ᆢ,잭은 별로 안 무서운데 인형이 무섭다,49.3,긴장감 대박  마지막 호쾌한 복수^^ 굿굿 재밌게 봤어요 사물에 대한 흥미는유발하나 만듦새가 부족 즐겁게영화감상하였습닏ᆢ 잭은 별로 안 무서운데 인형이 무섭다,인형 무섭다 무섭다 인형 대한 흥미 유발 흥미 유발 만들다 대박 마지막 흥미 유발 긴장감 대박 별로 무섭다 사물 대한 마지막 호쾌,"유발, 흥미, 무섭다, 인형, 대박"
25000100,마당을 나온 암탉,애니메이션,93 분,전체관람가,2025.01.22,"엄마랑 같이 봣는데
엄마는 잎싹에 이입하는지 초록이에 이입하는지 생각하다가
더 슬퍼졋어요",잔잔하게 마음을 울리네요,아이와 함께 잘 봤습니다. 풍경이 너무 이쁘네요,"여전한 감동
여전한 울림
여전한 사랑",슬프지만  아름다운  영화,65.154,"엄마랑 같이 봣는데
엄마는 잎싹에 이입하는지 초록이에 이입하는지 생각하다가
더 슬퍼졋어요 잔잔하게 마음을 울리네요 아이와 함께 잘 봤습니다. 풍경이 너무 이쁘네요 여전한 감동
여전한 울림
여전한 사랑 슬프지만  아름다운  영화",이입 하다 생각 하다 아름답다 영화 감동 여전하다 이쁘다 여전하다 울림 여전하다 사랑 슬프다 여전하다 사랑 초록 이입 하다 이입 하다 초록 잔잔하다 마음,"여전하다, 이입, 초록, 사랑, 하다"
25000200,히트맨2,"액션, 코미디",118 분,15세이상관람가,2025.01.22,재미있어 ㅋㅋㅋ 크크크,1편에 비해 다소 미흡함,무난하게 재밌는 영화,악역 마음도 이해가 갔다,코믹액션 즐기고 갑니다,47.044,재미있어 ㅋㅋㅋ 크크크 1편에 비해 다소 미흡함 무난하게 재밌는 영화 악역 마음도 이해가 갔다 코믹액션 즐기고 갑니다,코믹 액션 즐기다 가다 코믹 액션 코믹 액션 크다 미흡하다 무난 하다 크다 마음 이해 크다 즐기다 가다 다소 미흡하다,"코믹, 크다, 미흡하다, 즐기다, 액션"
25000300,성 베드로 대성당과 로마의 교황청 대성당들,다큐멘터리,95 분,전체관람가,2025.01.15,담긴 내용이 부족했어요,로마는 온도시가 다웅장하다,다른 대성당들을 자세히 볼수있어 좋아요,"세계적으로 유명한 대성당들의 건축 과정과 의미..
소장된 작품들에 대해 전문해설가들의 
설명으로 아주 유익했습니다.",로마 4대 성당에 대해 좀 더 이해할 수 있는 기회였다.,64.41799999999999,"담긴 내용이 부족했어요 로마는 온도시가 다웅장하다 다른 대성당들을 자세히 볼수있어 좋아요 세계적으로 유명한 대성당들의 건축 과정과 의미..
소장된 작품들에 대해 전문해설가들의 
설명으로 아주 유익했습니다. 로마 4대 성당에 대해 좀 더 이해할 수 있는 기회였다.",대해 해설 들다 유명하다 대성당 해설 들다 해설 들다 설명 대성당 건축 건축 과정 과정 의미 대성당 도시 웅장 성당 대해,"해설, 대성당, 들다, 건축, 과정"
25000400,검은 수녀들,"드라마, 미스터리",114 분,15세이상관람가,2025.01.24,긴장감이 너무 재밌었다,송혜교.전여빈 배우의 연기는 좋았지만 전작의 아성을 따라 잡진 못하는 아쉬움,클라이막스 좋았으나 초반 너무 지루하다.,기대하고 봤는데.. 실망,송혜교 너무 예쁨 진짜,23.648,긴장감이 너무 재밌었다 송혜교.전여빈 배우의 연기는 좋았지만 전작의 아성을 따라 잡진 못하는 아쉬움 클라이막스 좋았으나 초반 너무 지루하다. 기대하고 봤는데.. 실망 송혜교 너무 예쁨 진짜,긴장감 지루하다 배우 지루하다 기대하다 배우 연기 전작 아성 실망 송혜교 보다 실망 좋다 전작 재밌다,"전작, 실망, 지루하다, 아성, 송혜교"
25000500,반지의 제왕: 로히림의 전쟁,애니메이션,134 분,12세이상관람가,2025.01.25,재미있게 관람하여 대체적으로 만족합니다.,"여주인공 매력적 , 아이맥스면 어땠을까?",뛰어난 작화에 재밌게보았지만 전투씬이 좀더 있었으면 좋았을것같습니다,로히림이 하나로 통합되기는 커녕 배신하는 종족이 있고 참 힘든 운명을 쥐고 있다,애니에이션 비주얼 OST는 만족함,42.884,"재미있게 관람하여 대체적으로 만족합니다. 여주인공 매력적 , 아이맥스면 어땠을까? 뛰어난 작화에 재밌게보았지만 전투씬이 좀더 있었으면 좋았을것같습니다 로히림이 하나로 통합되기는 커녕 배신하는 종족이 있고 참 힘든 운명을 쥐고 있다 애니에이션 비주얼 OST는 만족함",체적 만족하다 애니 에이 비주 만족하다 주인공 커녕 배신 하다 있다 애니 에이 전투씬 좀더 매력 아이맥스 애니 에이 배신 하다 종족 재밌다 보다 전투씬,"에이, 애니, 전투씬, 배신, 만족하다"
25000600,엘리: 몬스터 패밀리,애니메이션,87 분,전체관람가,2025.02.14,너무 재밌게 봤어요~ 캐릭터 귀엽습니다,흥미진진하고재미있었어요,ㄹㄹ후ㅡㅠㄹㄹㄹㄱ쇼ㅓㅏㅓㅓㅡㅑㅑㅑㅐㅑㅓㅓㅓㅏㅏㅓ,유익하고 즐거웠어요~~♡,중간에 초1은 무서워하긴했지만 분노조절에 대해 알게 되었어요,52.39399999999999,너무 재밌게 봤어요~ 캐릭터 귀엽습니다 흥미진진하고재미있었어요 ㄹㄹ후ㅡㅠㄹㄹㄹㄱ쇼ㅓㅏㅓㅓㅡㅑㅑㅑㅐㅑㅓㅓㅓㅏㅏㅓ 유익하고 즐거웠어요~~♡ 중간에 초1은 무서워하긴했지만 분노조절에 대해 알게 되었어요,중간 무섭다 하다 유익하다 즐겁다 유익하다 무섭다 하다 분노조절 유익하다 분노조절 대해 분노조절 즐겁다 중간,"분노조절, 유익하다, 중간, 무섭다, 즐겁다"
25000800,걸즈 앤 판처 제 63회 전차도 전국 고교생 대회,애니메이션,122 분,12세이상관람가,2025.01.15,극장에서 다시듣는 판처 포,MX4D 또보고싶다,너무 재밌습니다 애니판 보기 귀찮으면 이걸로 보세요,역시 4DX는 걸판이죠 믿고타는 탱크 어트랙션,하하 잼써요 극장판도 개봉 좀,44.154,극장에서 다시듣는 판처 포 MX4D 또보고싶다 너무 재밌습니다 애니판 보기 귀찮으면 이걸로 보세요 역시 4DX는 걸판이죠 믿고타는 탱크 어트랙션 하하 잼써요 극장판도 개봉 좀,탱크 트랙 늘다 판이 극장판 개봉 판처 써다 극장판 극장판 보다 보다 판이 믿다 타다,"극장판, 판이, 트랙, 판처, 탱크"
25001100,그들은 피아노 연주자를 쐈다,애니메이션,103 분,12세이상관람가,2025.01.29,잘 모르는 음악인이지만 좋았습니다. 치코와 리타도 보려합니다.,"소설같이 찬찬히 흝어가는 서사가 사건의 블랙홀이 되어가고, 관객으로 아차하는 감정을 받게되는 순간. 이 애니메이션은 비로소 영화가 되었다.",독재의 핏자국은 장소를 가리지 않는다. 그게 피아노의 하얀 건반 위일지라도 말이다.,"브라질 보사노바에 대한 이야기를 따라가다 아픈 남미의 과거 역사속으로 들어간다. 나름 매력적인 방법이지만, 그냥 리얼 다큐로 만들면 더 좋지 않았을까 싶기도. 따라가기 쉽지 않다.",좋은 음악영화 상영관이 모자란,54.616,"잘 모르는 음악인이지만 좋았습니다. 치코와 리타도 보려합니다. 소설같이 찬찬히 흝어가는 서사가 사건의 블랙홀이 되어가고, 관객으로 아차하는 감정을 받게되는 순간. 이 애니메이션은 비로소 영화가 되었다. 독재의 핏자국은 장소를 가리지 않는다. 그게 피아노의 하얀 건반 위일지라도 말이다. 브라질 보사노바에 대한 이야기를 따라가다 아픈 남미의 과거 역사속으로 들어간다. 나름 매력적인 방법이지만, 그냥 리얼 다큐로 만들면 더 좋지 않았을까 싶기도. 따라가기 쉽지 않다. 좋은 음악영화 상영관이 모자란",음악 영화 상영 관객 아차 하다 사건 블랙홀 애니메이션 비로소 서사 사건 모르다 음악인 좋다 음악 영화 아차 하다 감정 순간 애니메이션 상영 모자라다,"아차, 사건, 상영, 애니메이션, 음악"
